Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
18.75,42.15250000000002,92.30254383113147,610.7992997774726,1.0,2.0,0,1.4577956483023613,0,0,0,0,0,0,0,0
22.01,52.18,99.3822953114558,550.8755864023659,1.0,3.0,0,-0.9519813068732831,0,0,1,0,0,1,0,0
21.81,51.61,54.38711065196236,572.247266617538,2.0,2.0,0,-1.1896392688990252,0,0,1,0,0,0,0,0
22.72,46.88,152.2549993213588,577.5816284521308,2.0,3.0,0,-0.767090031291061,1,0,0,0,0,0,0,1
19.71,55.54,139.3903651718133,573.8191401770079,1.0,2.0,0,-0.6045381013301011,0,0,1,0,0,0,1,0
12.539999999999997,51.39,166.66874426012515,567.8657086467323,2.0,1.0,0,-1.4702086542611317,1,0,0,0,0,1,0,0
21.92,45.25,87.82942753839485,584.6799227457359,0.0,1.0,1,0.262276631096548,0,0,0,0,1,0,0,0
22.15,50.29,166.66874426012515,558.143746662978,2.0,2.0,0,-1.7607439932433546,1,0,0,0,0,0,1,0
18.34,46.47,61.25834959899151,622.9728403277429,0.0,2.0,1,4.273016816123218,0,1,0,0,0,0,0,0
19.04,55.85,114.46810841746588,555.3075533447256,2.0,,0,-0.5672012129166646,0,1,0,0,1,0,0,0
23.0,47.19,166.66874426012515,575.481735377697,2.0,2.0,0,-1.0877875649710902,1,0,0,1,0,0,0,0
21.92,52.19,126.48459092422864,577.6486964235681,1.0,2.0,0,-1.3877071745721745,0,0,1,0,0,0,0,0
23.61,51.39,146.40354315347335,565.889296953263,1.0,1.0,0,-2.9251137185561586,1,0,0,0,0,0,0,0
22.97,46.74,153.6623487414804,569.1214484350999,1.0,2.0,0,-0.9267132112924302,1,0,0,0,1,0,0,0
23.39,51.39,156.16257817735482,570.082982445562,2.0,3.0,0,-1.143763664939704,1,0,0,0,0,0,0,1
23.11,46.16,153.42263014938365,571.2264559503359,2.0,2.0,0,-1.54284270897738,1,0,0,1,0,0,0,0
19.48,58.96,141.17838215017082,547.791108319282,2.0,1.0,0,-0.49892602474792414,0,0,0,0,0,0,0,1
23.1,46.08,151.55610470231926,577.292586209437,2.0,,0,-0.9086986513348568,1,0,0,0,0,0,0,0
22.24,47.8,151.2577763778767,576.0878907697867,2.0,2.0,0,-1.1641124356283152,1,0,0,0,0,0,0,1
17.48,53.86,166.66874426012515,607.858271181948,0.0,3.0,1,3.318756756370329,0,0,0,0,0,1,0,0
23.04,46.79,159.80312297026882,579.1118725037627,1.0,3.0,0,-0.7669028054990313,1,0,0,0,0,0,1,0
18.13,50.24,85.74751116969504,613.7392489669039,1.0,3.0,0,1.761304569270675,0,0,0,0,0,0,0,1
19.17,51.39,76.92789402992254,615.5720883627286,1.0,3.0,2,2.512329831607094,0,0,0,0,0,0,0,0
23.1,46.78,149.46303810495257,583.311198319678,1.0,3.0,0,-1.1266687496717906,1,0,0,0,0,0,0,1
23.44,45.96,54.38711065196236,573.529644113651,2.0,2.0,0,-1.0868887573232109,1,0,0,0,0,0,0,1
22.25,52.52,141.670700032493,554.0914814434965,1.0,,0,-0.8997674825534451,0,0,0,0,0,0,0,1
19.95,51.39,91.9162263547149,580.3876386898609,1.0,3.0,0,0.22902361830968537,0,0,0,0,0,0,1,0
23.71,45.21,152.88826364937458,578.1255958852493,2.0,2.0,0,-0.8830464409422318,1,0,0,0,0,0,1,0
23.69,45.25,146.70714915709328,575.1987381035365,2.0,2.0,0,-0.7468898245499037,1,0,0,0,0,0,1,0
29.580000000000005,50.25,120.8524483656998,587.033848442656,1.0,3.0,2,1.1536422146278766,0,0,1,1,0,0,0,0
23.56,45.28,152.66742519467283,582.4381390810939,2.0,1.0,0,-0.9868596841001339,1,0,0,0,0,1,0,0
22.93,46.47,150.28531743222752,577.3070784342203,2.0,3.0,0,-1.1761383013729614,1,0,0,0,0,0,1,0
19.37,51.39,120.3902858166953,576.6388318726473,1.0,3.0,0,1.794620817285152,0,1,0,0,1,0,0,0
29.580000000000005,46.32,153.67812169763852,573.6032377194878,2.0,1.0,0,-1.411142900673197,1,0,0,0,0,0,0,1
23.55,45.43,152.1184180068544,572.6008966001763,1.0,3.0,0,-1.7249438905309675,1,0,0,0,0,0,1,0
23.07,53.84,114.92489618431811,551.7247533023166,2.0,3.0,0,-1.4725895537034426,1,0,0,0,0,1,0,0
23.5,45.45,143.41911586523491,576.5735015504689,1.0,1.0,0,-0.8655975345705711,1,0,0,0,0,0,0,1
29.580000000000005,52.39,113.57539905849872,555.8907067043642,2.0,3.0,0,-1.711416034516745,1,0,0,0,0,0,1,0
23.04,46.21,143.8272789343096,578.2042117098199,1.0,,0,-0.0238617870801462,1,0,0,0,1,0,0,0
20.8,45.98,100.2320349222981,593.5064493934707,1.0,3.0,0,0.30835822638642507,1,0,0,0,0,0,0,0
22.61,47.11,141.76914472922698,578.7901085400438,1.0,3.0,0,-1.2501201092963068,1,0,0,0,0,0,1,0
22.5,47.24,141.62305258092718,574.0246482908278,1.0,3.0,1,-1.6553385763513035,1,0,0,0,0,0,0,0
21.53,51.03,127.95507341732814,570.6840714455594,2.0,2.0,0,-0.5637338675839907,0,0,0,0,1,0,0,0
22.22,51.39,133.65612930445303,578.9551478587505,1.0,2.0,0,-1.6105008727595724,1,0,0,0,0,0,1,0
19.34,50.45,113.51729509706928,594.588955386121,1.0,3.0,0,0.541789332757021,0,0,1,0,0,1,0,0
28.377958444871588,52.97,117.37217700049813,554.2024770701737,1.0,3.0,0,-1.0687345451377075,0,0,0,0,0,0,0,0
19.92,54.82,119.87819033912282,598.1783006645805,1.0,2.0,0,0.3649169562007066,0,0,1,0,1,0,0,0
21.38,49.27,131.39856039606107,581.1889330468274,1.0,3.0,0,-0.9883447860218434,1,0,0,0,0,0,0,1
21.13,49.79,135.76068162186306,580.0262648794213,1.0,2.0,0,0.27081647509855333,1,0,0,0,0,0,0,0
20.84,50.36,130.23190056001386,583.7798610549459,1.0,2.0,0,-0.9144277344959851,1,0,0,0,0,0,0,1
24.07,51.71,112.62693582276616,551.1848702788242,2.0,0.0,0,-1.5576695776420129,1,0,0,0,0,0,0,1
21.58,44.52,109.89525409208224,596.2495803362076,1.0,3.0,1,-0.8796712103742191,0,0,0,1,0,0,0,0
20.42,51.26,133.76306314102914,584.221574944074,1.0,2.0,1,-0.9554482992748415,1,0,0,1,0,0,0,0
20.38,51.34,130.84322148329557,584.0295883667383,1.0,2.0,2,-0.6072517960097433,1,0,0,0,0,1,0,0
20.33,51.35,133.3539156907786,575.0273846925267,1.0,2.0,1,-0.5099630898503987,1,0,0,0,0,0,1,0
27.619487623751816,57.63,166.66874426012515,558.7119720263152,1.0,3.0,1,-1.2161231376260968,0,1,0,0,0,0,1,0
22.66,49.73,107.99401934244692,559.6162325474874,1.0,2.0,1,-0.05473394064596226,1,0,0,0,1,0,0,0
17.37,51.39,65.00520119562466,567.6490071858778,1.0,3.0,1,4.280724638588307,0,1,0,0,0,0,0,1
19.95,51.92,138.58260250495513,577.664272829974,1.0,3.0,0,-0.23227312386290344,0,0,1,1,0,0,0,0
18.16,48.41,67.43673539837299,564.8882037043087,1.0,3.0,1,3.4757473429906294,0,0,0,0,0,0,1,0
19.86,51.99,144.2253981639599,571.6258821369818,1.0,,0,0.8174893133707121,0,0,1,1,0,0,0,0
29.580000000000005,49.4,75.97501588019539,619.5014575421387,2.0,,0,-0.08471629947333605,0,0,0,0,0,0,1,0
19.66,52.39,136.28405898990022,573.6139885170995,1.0,2.0,2,-0.03337714811309005,0,0,1,0,0,0,1,0
29.580000000000005,52.45,128.09362920899383,585.2207858895872,1.0,,1,-0.09999131363185698,0,0,1,0,0,1,0,0
19.52,45.32,83.11364410644414,613.0594712639313,0.0,3.0,1,0.753965275884939,0,1,0,0,0,0,0,1
19.55,52.42,130.18834879020835,577.7669672149932,1.0,2.0,1,-0.2996119303725407,0,0,1,1,0,0,0,0
19.56,52.31,140.25440485135067,580.5014916011795,1.0,3.0,1,-0.023273034057980018,0,0,1,0,1,0,0,0
19.47,52.38,137.05865696932614,581.7599232439013,1.0,0.0,1,-0.17481988366632817,0,0,1,0,0,0,1,0
24.96,52.34,131.3530080091732,550.896024961011,2.0,3.0,0,-1.6675986210183316,1,0,0,0,1,0,0,0
19.47,52.37,137.31740430739143,582.4436710827458,1.0,3.0,1,0.012221338032573416,0,0,1,0,1,0,0,0
22.57,46.41,126.0501719631186,584.6909761104155,2.0,0.0,0,-0.32714047249366895,1,0,0,0,0,0,0,0
19.4,52.5,132.6890109976839,576.4530443721346,1.0,3.0,0,-0.19649841311511235,0,0,1,0,1,0,0,0
29.580000000000005,51.39,119.68257748876988,584.5504449715501,1.0,3.0,0,0.9094289731480285,0,0,1,0,0,0,0,0
22.17,42.15250000000002,99.29681269371112,574.3553566415355,1.0,3.0,0,-0.32088216231712663,0,0,0,0,0,0,1,0
29.580000000000005,51.39,89.27259402091508,579.8516611206294,1.0,2.0,0,-0.061210965366976976,0,0,0,0,0,0,1,0
20.33,54.57,124.73772969198744,545.2320710726964,3.0,,0,-0.9771707572547993,0,0,1,0,1,0,0,0
19.23,51.39,166.66874426012515,580.5725650810939,1.0,0.0,1,0.3046802533044411,0,0,1,0,1,0,0,0
19.2,51.39,135.22933160278933,582.9284041200748,1.0,0.0,1,0.09135586185114825,0,0,1,0,0,0,0,1
19.19,52.83,144.20383408901577,586.4661270617205,1.0,,1,-0.06340360032487903,0,0,1,0,0,0,1,0
19.16,51.39,134.67321510865472,585.9092184495262,1.0,,0,1.141998998337768,0,0,1,0,0,0,1,0
29.580000000000005,52.87,134.55389491217431,585.4515942375532,1.0,,2,0.1946097467364328,0,0,1,0,1,0,0,0
19.15,52.79,54.38711065196236,582.4905916011938,1.0,3.0,1,0.2684260142434878,0,0,1,1,0,0,0,0
19.17,52.69,137.42451255143612,581.3869771291617,1.0,1.0,1,0.14903707081545123,0,0,1,0,0,0,0,1
20.32,58.63,119.38003374316264,546.0184894792015,1.0,2.0,0,-0.05770868328625042,0,0,1,0,0,1,0,0
16.44,45.68,65.20472520351952,616.1915511743149,1.0,2.0,0,4.153412666441942,0,0,0,0,0,0,0,1
19.0,53.0,136.55998691146422,585.7534909487523,1.0,3.0,1,0.34095519721236484,0,0,1,0,0,0,0,0
18.94,53.14,138.2246893649017,576.400668341027,1.0,,1,0.4343988626325086,0,0,1,0,1,0,0,0
18.29,52.4,111.81440469006807,598.1217099521897,1.0,1.0,0,1.3901753924167393,0,0,1,0,0,0,0,0
22.58,45.85,109.58402580062126,599.1919569655352,2.0,1.0,1,-0.19672283157866233,1,0,0,1,0,0,0,0
18.83,53.34,136.34206126260304,579.8626312374494,1.0,3.0,2,0.09687214637373748,0,0,1,0,0,0,1,0
18.85,53.28,139.34260352462542,585.266312694621,1.0,3.0,1,0.3230652852183572,0,0,1,0,1,0,0,0
21.14,45.73,110.72764204663072,585.5229168691209,1.0,3.0,2,-0.48830040243900713,1,0,0,1,0,0,0,0
18.74,53.49,54.38711065196236,582.1211562681013,1.0,3.0,1,0.5737929286527178,0,0,1,0,0,0,1,0
18.71,51.39,54.38711065196236,579.6057516260881,1.0,3.0,2,0.5053944571499673,0,0,1,0,1,0,0,0
29.580000000000005,54.82,103.27920611480778,599.8127308739716,1.0,3.0,2,0.5686335374679604,0,0,1,0,0,1,0,0
18.09,42.15250000000002,54.38711065196236,624.3777252422266,0.0,3.0,1,1.0324593759302718,0,0,0,0,0,0,0,1
18.64,51.39,139.37232258300386,581.2165490629174,1.0,3.0,0,0.3255331746973428,0,0,1,0,0,0,0,1
18.57,51.39,128.70200536640468,578.8150623032087,1.0,3.0,1,0.5210929320527642,0,0,1,0,0,0,0,1
20.07,51.39,109.9235933920367,588.6013463819221,2.0,3.0,0,-2.681394334359483,0,0,1,0,0,0,0,1
18.59,53.68,131.63530424989747,582.983934105584,1.0,2.0,1,0.5991388979950003,0,0,1,0,0,0,0,0
18.9,51.49,111.1251503328708,596.7400249663791,1.0,2.0,2,0.9662601944374953,0,1,0,0,1,0,0,0
18.49,51.39,134.72992311594027,581.0177283465598,1.0,3.0,1,0.287904856441787,0,0,1,0,0,1,0,0
23.62,59.812499999999986,117.01184516027054,555.3241584193805,1.0,3.0,0,-0.7835746887946426,1,0,0,0,0,0,0,1
12.539999999999997,53.74,134.0345918769378,585.7943478387311,1.0,,0,-1.021995518244991,0,0,1,1,0,0,0,0
18.48,53.81,134.46757965608782,585.1838389702392,1.0,2.0,0,1.4649331148467175,0,0,1,0,0,1,0,0
18.45,53.8,137.18960723969676,581.7918292105762,1.0,3.0,2,0.3457157279910299,0,0,1,0,0,0,0,1
29.580000000000005,54.01,135.98147811502588,586.5258074075184,1.0,0.0,1,0.4996300165405657,0,0,1,1,0,0,0,0
23.16,52.63,115.75659972425436,547.2666189083402,1.0,3.0,0,-2.275871499425208,0,0,1,1,0,0,0,0
18.42,53.89,132.11738149291497,585.6668019564025,1.0,0.0,1,0.6141332865784376,0,0,1,0,0,1,0,0
18.41,53.86,133.22277241029647,585.0491953496164,1.0,3.0,2,0.3759335014641389,0,0,1,0,0,1,0,0
24.79,49.36,142.56298420619822,561.7634379346107,1.0,1.0,0,-3.1749516695109974,1,0,0,0,0,0,0,0
18.32,54.03,141.9308517655624,586.5126122081357,1.0,3.0,1,0.4523865350177928,0,0,1,0,0,1,0,0
29.580000000000005,46.34,96.19218286006344,591.2129799889227,0.0,2.0,0,1.1458169424995504,1,0,0,0,0,0,0,1
29.580000000000005,54.37,132.73725119238964,587.812303973903,1.0,3.0,2,0.7978877444518941,0,0,1,1,0,0,0,0
16.42,51.39,73.14809881212626,610.1853830556004,1.0,,0,3.8546375203221195,0,1,0,0,0,0,1,0
16.97,53.08,78.72411801832439,606.5063495541408,1.0,0.0,1,2.357608194715229,0,1,0,1,0,0,0,0
18.25,51.39,135.01007867828483,585.8716084087918,1.0,3.0,0,0.059342420136633954,0,0,1,0,0,0,0,0
21.12,44.27,96.96796045104708,600.3946604825478,1.0,1.0,1,1.9093662530704243,0,0,0,0,0,1,0,0
18.8,51.39,95.93991769084062,574.0410420771467,2.0,2.0,0,-1.452950607274869,0,0,0,0,0,0,0,1
18.1,51.39,132.41258957715863,579.3648246171717,1.0,2.0,1,0.08995596254795464,0,0,1,1,0,0,0,0
18.11,54.37,139.03565047587838,583.1816323085905,1.0,2.0,2,0.1146042426324848,0,0,1,0,0,0,1,0
18.08,51.39,142.23359818964252,577.9451152714524,1.0,,0,-0.07088838744163505,0,0,1,1,0,0,0,0
29.580000000000005,54.43,135.19498891537685,590.1617110562672,1.0,2.0,1,0.034522394660031167,0,0,1,0,0,0,1,0
18.15,54.23,166.66874426012515,581.1311339514848,1.0,2.0,1,-0.2105155807343094,0,0,1,0,1,0,0,0
17.99,54.57,133.30681487358743,580.1699838132434,1.0,2.0,2,-0.20523810550429766,0,0,1,0,0,0,0,1
18.09,54.32,134.7754982699654,583.6411444748754,1.0,,1,-0.15673361799363394,0,0,1,0,0,0,0,0
18.04,54.38,132.6792438611006,584.2591289627467,1.0,3.0,0,-0.0647412181708298,0,0,1,1,0,0,0,0
18.04,54.39,134.7744615890475,585.8629931049766,1.0,3.0,1,-0.33869664223446444,0,1,0,0,0,1,0,0
20.53,54.69,118.5830886373799,560.4009187936249,1.0,3.0,0,-0.7271889516376487,0,0,1,0,0,0,0,0
23.91,52.59,115.81126003475646,544.8547936756394,1.0,2.0,0,-0.21355571596749218,1,0,0,0,0,0,0,0
17.95,51.39,135.20703905674915,582.7949658134764,1.0,3.0,0,-0.3586174282256574,0,1,0,0,0,0,0,1
18.01,54.37,130.72949598718608,586.9495501958625,1.0,3.0,1,-0.19066747928025007,0,1,0,0,0,0,1,0
17.94,54.51,166.66874426012515,584.1647213114888,1.0,3.0,2,-0.1935146992038423,0,1,0,1,0,0,0,0
24.05,49.34,118.40958524267528,549.4085900794441,1.0,3.0,1,0.14779489382452116,1,0,0,0,1,0,0,0
17.98,54.34,129.32485257358732,588.7312182713347,1.0,2.0,1,-0.2128818112074189,0,1,0,0,0,1,0,0
17.93,54.42,123.85530182886912,584.7309880162707,1.0,3.0,2,-0.10628921980150428,0,1,0,0,0,0,0,1
23.45,46.93,114.57409673089084,591.1119764527767,2.0,0.0,0,-0.2662860813590497,1,0,0,1,0,0,0,0
17.8,54.78,122.11725047746008,585.2993627851405,1.0,,0,-0.044038528469555076,0,1,0,1,0,0,0,0
19.6,52.79,118.89788853199558,559.9498058061312,1.0,1.0,0,-0.1920657618839456,0,0,1,1,0,0,0,0
18.03,53.72,112.52797183563018,592.7279776727528,1.0,2.0,1,1.2229246753649499,0,0,0,0,0,0,1,0
17.78,54.89,128.0967815668396,575.6499554500036,1.0,3.0,1,0.03724545199839371,0,1,0,0,0,0,1,0
17.76,51.39,132.2704251875966,586.3023615402726,1.0,3.0,0,0.07209638813105794,0,1,0,1,0,0,0,0
17.82,54.81,138.40146832614164,591.5008395455101,1.0,2.0,2,-0.1176634666581201,0,1,0,0,0,1,0,0
22.63,54.97,134.72223507327698,562.6337720334192,2.0,,0,-1.852934957589368,1,0,0,0,0,1,0,0
24.38,49.94,114.3893482687134,544.846719107159,3.0,,0,-1.6148515889842652,1,0,0,0,0,0,0,1
17.62,51.39,138.35931259437476,587.8833260172793,1.0,,0,-0.035261041390996596,0,1,0,1,0,0,0,0
17.67,55.07,131.77613946208723,582.7095802522391,1.0,3.0,0,0.28960244114139394,0,1,0,0,0,0,0,0
29.580000000000005,51.39,54.38711065196236,584.613600201913,1.0,3.0,2,0.004802736807785679,0,1,0,0,0,0,0,0
19.9,42.15250000000002,113.90199334536568,562.1914826345987,1.0,2.0,0,0.14159750247679587,0,1,0,0,0,0,1,0
22.46,53.89,128.8419805002586,549.5105443889051,1.0,3.0,0,-0.9373083135773445,0,0,1,0,1,0,0,0
17.66,55.02,127.60940039971152,592.2916382813476,1.0,,0,0.14230187514727616,0,1,0,0,1,0,0,0
17.6,55.12,138.5026344927794,579.4086723660347,1.0,,1,0.19662410700669358,0,1,0,0,0,0,1,0
17.6,55.18,130.10306811262896,587.816079890387,1.0,,1,0.4196139153015106,0,1,0,0,0,0,1,0
23.34,45.63,166.66874426012515,605.8713549063743,1.0,2.0,1,0.05096447765212558,1,0,0,1,0,0,0,0
21.52,53.67,138.61841767694634,575.8223377056036,2.0,2.0,1,-1.1328265792111645,1,0,0,0,0,0,0,0
17.59,55.08,128.6186189508595,586.4622183253379,1.0,3.0,1,0.1332805125886542,0,1,0,0,0,0,0,0
23.36,52.57,117.45382085756192,554.8123156154443,1.0,3.0,0,-0.8096603099349827,1,0,0,0,0,0,0,1
20.48,51.25,97.52851570869224,582.7030218462079,2.0,,0,-1.3480216057777015,0,0,0,0,0,1,0,0
29.580000000000005,51.39,122.66710335450604,573.9979329533896,2.0,2.0,0,-3.9087742381696553,0,0,0,0,1,0,0,0
16.42,51.39,69.8178126541332,618.079266088823,0.0,2.0,0,3.5041705458722205,0,0,0,0,0,0,1,0
19.45,51.39,121.14983355987204,588.7906603450049,1.0,2.0,1,-0.8268441624510026,0,0,1,1,0,0,0,0
29.580000000000005,51.39,54.38711065196236,598.9516410353821,1.0,3.0,2,1.9074591645067593,0,1,0,0,0,0,0,1
22.69,52.07,132.68980211155798,569.3738961823641,3.0,2.0,1,-3.1415359082806096,1,0,0,0,1,0,0,0
16.98,51.39,82.12354361997298,603.9953647691082,1.0,3.0,0,2.5875256036674608,0,1,0,1,0,0,0,0
16.95,49.26,78.93962942870388,604.1909183642558,1.0,2.0,1,2.7060483764029213,0,1,0,0,0,0,0,0
16.91,49.58,81.75159244109494,611.6290203514972,1.0,3.0,0,2.4915692659333666,0,1,0,0,1,0,0,0
16.91,49.31,75.1177957461473,602.6626087815916,1.0,,1,3.4977167983163637,0,1,0,0,1,0,0,0
16.87,49.3,79.97062609784192,604.2780410120436,1.0,,1,2.9963972941232657,0,1,0,0,0,1,0,0
29.580000000000005,51.39,130.3304836143022,590.2334366784294,1.0,2.0,1,0.24114338543490926,0,1,0,1,0,0,0,0
16.79,49.49,73.10329992072998,612.5246126805432,1.0,2.0,0,3.0897572000779565,0,1,0,0,1,0,0,0
16.72,49.72,77.01666500783163,606.074885182673,1.0,,1,2.836229572096476,0,1,0,0,0,0,0,1
16.68,49.8,76.43366914544525,612.8684738540204,1.0,,0,3.143413560844704,0,1,0,0,0,0,1,0
16.69,49.25,77.0823118141637,608.8191470442018,1.0,0.0,1,3.1630727082157546,0,1,0,0,0,0,0,1
16.24,49.48,54.38711065196236,613.5205799348646,1.0,3.0,1,3.8094828130230893,0,1,0,0,0,1,0,0
16.19,49.06,65.65452498995481,612.9101532982597,1.0,3.0,0,3.9255012866212042,0,1,0,1,0,0,0,0
16.23,49.01,74.33658857420926,614.7349240290448,1.0,1.0,1,2.1029732597572237,0,1,0,0,1,0,0,0
18.25,54.08,135.01007867828483,585.8716084087918,1.0,3.0,0,1.0517325686882995,0,0,1,0,0,0,0,0
18.75,49.56,73.88270029337792,601.146086868899,1.0,2.0,1,2.911028873295996,0,1,0,0,0,0,1,0
19.39,48.29,82.32388902228192,610.4276563430789,1.0,3.0,1,2.4741808459181867,0,0,0,0,0,0,0,1
16.4,51.39,70.50780259103028,616.8859033225975,0.0,1.0,0,4.245892933301019,0,1,0,0,1,0,0,0
16.45,48.11,67.89485553947728,611.2727034519324,1.0,3.0,0,4.252950860277291,0,1,0,0,0,0,1,0
16.37,51.39,69.8669355363667,613.9586963207676,0.0,0.0,1,3.0268502960842594,0,1,0,0,1,0,0,0
16.28,49.34,72.80200583821743,614.3950107230604,0.0,,0,4.19830462398032,0,1,0,0,0,0,1,0
16.44,49.53,77.43508450474944,612.601344109858,0.0,3.0,0,3.935230194474854,0,1,0,0,0,0,0,1
16.57,49.65,77.92551228582761,609.301557340233,0.0,3.0,0,3.933267583099149,0,1,0,1,0,0,0,0
19.87,53.78,102.88882513397208,608.7693377501845,1.0,2.0,2,-0.022546905719037676,0,0,1,0,1,0,0,0
20.1,58.94,122.61760411260182,546.906880409717,1.0,2.0,2,0.18272102672572146,0,0,1,0,0,0,0,1
23.33,42.15250000000002,154.589165890397,565.0082380592676,1.0,3.0,0,-2.891653152345779,0,0,0,0,0,0,0,0
16.77,50.61,83.69321159910959,610.1293094489919,0.0,3.0,1,3.81083114373942,0,1,0,0,0,1,0,0
18.38,52.3,91.26407777029048,593.4850515637472,0.0,,1,1.8220223088703664,0,0,0,1,0,0,0,0
16.79,50.94,82.21346715329828,603.5233455988889,0.0,2.0,0,3.510318635929608,0,1,0,0,1,0,0,0
16.85,51.09,84.61942542318022,600.54717170725,0.0,3.0,1,3.700428411135246,0,1,0,0,0,0,1,0
17.39,50.27,85.74221050950942,608.7526263979493,0.0,,1,2.9566585860266197,0,1,0,0,0,0,0,0
17.67,49.21,86.41194027265527,606.4015108251747,0.0,3.0,1,3.3871908306915324,0,1,0,0,0,0,0,1
22.96,51.39,162.28878795732663,542.9579251479257,1.0,0.0,0,-1.0334196602767112,0,0,0,0,1,0,0,0
17.03,47.16,75.0099177652176,606.9189083534994,0.0,1.0,0,4.183791519168795,0,1,0,0,0,0,1,0
17.32,44.52,62.80536697862696,631.2240770436903,0.0,3.0,0,4.42308143362383,0,1,0,0,0,1,0,0
16.88,47.34,69.58799421897359,616.1690796105538,0.0,,0,4.343659169362203,0,1,0,0,1,0,0,0
16.89,51.39,70.01152383145504,611.946199017828,0.0,3.0,2,4.408148180575543,0,1,0,0,0,1,0,0
16.75,46.99,64.91923378013678,612.0832740487725,0.0,2.0,1,4.334794153343114,0,0,0,0,1,0,0,0
16.77,47.0,65.8312508788622,614.7753054102461,0.0,2.0,0,4.29902209431005,0,0,0,0,1,0,0,0
16.77,47.08,54.38711065196236,614.57555371623,0.0,0.0,0,4.299124691695095,0,0,0,0,1,0,0,0
16.66,46.25,61.937131288989,615.5483621761958,0.0,3.0,0,4.3295009650040575,0,0,0,0,0,0,0,1
29.580000000000005,42.15250000000002,77.2953007815133,612.3606101765602,0.0,,0,2.4284515778304065,0,0,0,0,0,0,0,1
16.7,51.39,65.16768503822217,624.1221871252998,0.0,3.0,1,4.261751782394271,0,0,0,0,1,0,0,0
16.7,46.32,65.29278274377288,619.7595907946128,0.0,3.0,0,4.18047440494803,0,0,0,0,0,1,0,0
29.580000000000005,42.32,75.37552634289403,609.6657758766645,0.0,2.0,0,4.116471180291378,0,1,0,0,0,0,0,0
16.56,45.82,63.5583148717925,615.3473576126725,0.0,2.0,1,4.3628747122929665,0,0,0,0,0,0,1,0
16.49,51.39,65.44961103042475,615.3267005649568,0.0,3.0,1,3.1500765890224964,0,0,0,0,0,0,0,1
16.56,51.39,64.0233264056359,617.5310515460571,0.0,2.0,1,4.3103078175967084,0,0,0,0,0,0,0,1
16.58,45.86,70.49496767009641,623.1309580610625,0.0,3.0,0,4.316858469033485,0,0,0,0,0,1,0,0
16.58,46.23,70.91621630644472,614.8956446603818,0.0,,1,4.098351055672659,0,0,0,0,0,0,1,0
24.8,47.36,114.647374770532,601.0099429561226,1.0,2.0,0,-1.1888536107223198,1,0,0,0,1,0,0,0
16.73,45.69,61.869132664266225,613.4748568073064,0.0,1.0,0,4.243795155185205,0,0,0,0,1,0,0,0
15.92,49.5,64.67606402838962,609.53086808594,0.0,3.0,1,2.9922937402379115,0,0,0,1,0,0,0,0
16.44,45.68,65.20472520351952,616.1915511743149,0.0,2.0,0,4.153412666441942,0,0,0,0,0,0,0,1
18.98,51.39,121.30525628248166,592.3249484600245,1.0,0.0,1,0.5855498532760264,0,1,0,0,0,0,0,0
22.07,51.39,88.88150255345774,589.2851792552146,1.0,0.0,2,0.853522866448709,0,0,0,0,0,0,0,1
17.07,45.92,65.57128301403404,615.9606013349573,0.0,3.0,1,3.8202454498193776,0,0,0,0,0,1,0,0
17.42,46.12,68.29132576817806,612.6472154122297,0.0,3.0,1,3.3882735591082676,0,0,0,0,0,1,0,0
17.39,46.35,69.8826946801582,613.4344612492981,0.0,2.0,0,3.111694023466825,0,0,0,1,0,0,0,0
17.57,46.64,70.20692351139238,608.7704703249099,0.0,3.0,1,2.814942021928329,0,0,0,0,0,1,0,0
19.33,54.9,69.9566385479838,585.9059123548275,0.0,3.0,0,1.9568694883310955,0,0,0,0,0,1,0,0
17.84,51.39,79.18897805422795,606.4538873340472,0.0,2.0,0,1.4008891195505346,0,0,0,0,0,1,0,0
17.33,47.63,82.58717299063709,613.0677725215868,0.0,3.0,1,1.2742833584003657,0,0,0,0,0,0,0,0
17.25,47.5,166.66874426012515,613.4659775793099,0.0,1.0,0,2.1140484096575216,0,0,0,1,0,0,0,0
17.02,51.39,71.91813397176121,612.9239190059518,0.0,2.0,0,2.5147310674889023,0,0,0,0,0,0,0,0
16.97,47.77,75.45683512309562,617.555215886688,0.0,2.0,1,2.489592421561549,0,0,0,0,0,1,0,0
17.63,51.39,66.37084097193134,613.003863132014,0.0,2.0,0,2.032749533718424,0,0,0,0,1,0,0,0
18.4,46.12,71.2567336940898,609.5140719992717,0.0,2.0,1,1.5415415634290488,0,0,0,0,0,0,0,1
17.96,47.15,73.33263429793026,607.1097798514808,0.0,2.0,1,1.2322202504125959,0,0,0,0,0,0,1,0
17.71,47.82,80.72914834883954,607.2634751187092,0.0,,0,1.0377255832713737,0,0,0,0,0,0,1,0
18.21,47.19,82.00567379399325,611.7293254996553,0.0,2.0,1,1.5052777950416558,0,0,0,0,0,1,0,0
